time,Biomass(kg),DO(mg/L)
93.7,462.9623932390743,-0.24275101418405542
93.80000000000001,462.9624072943863,-0.24275157413360376
93.9,462.9624210042972,-0.2427521203230488
94.0,462.96243437792356,-0.24275265311549862
94.10000000000001,462.96244742424756,-0.24275317286869952
94.2,462.9624601485541,-0.24275367979343054
94.30000000000001,462.9624725517768,-0.242754173927512
94.4,462.9624846487969,-0.24275465586310405
94.5,462.9624964472815,-0.24275512590562615
94.60000000000001,462.962507954736,-0.2427555843540475
94.7,462.96251917851106,-0.2427560315011871
94.80000000000001,462.9625301258108,-0.24275646763401373
94.9,462.96254080369977,-0.24275689303394596
95.0,462.9625512191108,-0.24275730797715211
95.10000000000001,462.9625613788525,-0.24275771273485036
95.2,462.96257128961673,-0.24275810757360863
95.30000000000001,462.9625809579861,-0.2427584927556447
95.4,462.96259038441065,-0.24275886829908555
95.5,462.9625995764916,-0.24275923450668635
95.60000000000001,462.9626085418418,-0.2427595916816524
95.7,462.9626172860992,-0.24275994004858642
95.80000000000001,462.96262581477794,-0.24276027982715856
95.9,462.9626341332738,-0.24276061123232587
96.0,462.96264224686973,-0.24276093447455177
96.10000000000001,462.9626501607414,-0.24276124976002547
96.2,462.9626578799627,-0.24276155729088159
96.30000000000001,462.96266540951115,-0.24276185726541955
96.4,462.9626727542736,-0.24276214987832304
96.5,462.96267991835265,-0.24276243529302358
96.60000000000001,462.9626869027734,-0.24276271355030954
96.7,462.9626937147906,-0.24276298493923942
96.80000000000001,462.96270035867286,-0.24276324962986467
96.9,462.96270683859694,-0.24276350778857758
97.0,462.9627131586521,-0.24276375957828547
97.10000000000001,462.96271932284446,-0.24276400515858532
97.2,462.9627253351016,-0.24276424468593788
97.30000000000001,462.96273119927656,-0.24276447831384226
97.4,462.9627369191527,-0.24276470619301022
97.5,462.9627424984475,-0.2427649284715405
97.60000000000001,462.9627479408175,-0.24276514529509333
97.7,462.96275324763667,-0.24276535671845584
97.80000000000001,462.9627584221191,-0.24276556286967435
97.9,462.96276346874885,-0.2427657639273493
98.0,462.96276839071703,-0.24276596001860334
98.10000000000001,462.9627731911515,-0.24276615126804207
98.2,462.96277787312056,-0.24276633779789145
98.30000000000001,462.9627824396361,-0.24276651972813526
98.4,462.9627868936573,-0.24276669717665253
98.5,462.962791238094,-0.24276687025935503
98.60000000000001,462.9627954758101,-0.2427670390903247
98.7,462.9627996096269,-0.2427672037819511
98.80000000000001,462.962803642111,-0.2427673644364719
98.9,462.96280756989165,-0.24276752091997378
99.0,462.9628114002123,-0.2427676735207225
99.10000000000001,462.9628151355142,-0.24276782233597186
